"id","name","description","unit","valueType","length","defaultValue","min","max","needReboot","category","writable","volatile","submodule"
20353,"BMS_EP_COV_DELAY_AFE","Set the overvoltage protection delay threshold","-","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"HW_TEST"
20352,"BMS_EP_COV_THRESHOLD_AFE","Set the overvoltage protection threshold","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20351,"BMS_EP_CUV_DELAY_AFE","Set the undervoltage protection delay threshold","-","uint16",2,"0","0","65535",0,"HW_TEST",1,0,"HW_TEST"
20350,"BMS_EP_CUV_THRESHOLD_AFE","Set the undervoltage protection threshold","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20349,"FOC_ID_CMD_"," foc_ptr->IdqCmd[D_AXIS]","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20348,"FOC_IQ_CMD_"," foc_ptr->IdqCmd[D_AXIS]","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20347,"FOC_IQ_IN","foc_ptr->IdqIn[Q_AXIS]","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20346,"FOC_ID_IN","foc_ptr->IdqIn[D_AXIS]","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20345,"FOC_MAGL_RAD"," gFOCVars.MAgl_rad","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20344,"FOC_SPD_RADPS","gFOCVars.MSpd_radps","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20343,"MCU_RGB_PWM_DEBUG_CTL","Select the mode of RGB PWM","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"DEFAULT"
20342,"POWER_MASTER_DETECTED","Reverse IO for POWER_MASTER_DETECTED","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20341,"BQ_ALERM__IN","Invert IO of BQ ALERM IN","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20340,"VCPACK+_EN","Invert the IO of VCPACK+_EN","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20339,"MCU_BQ_DDSG","Read the value of MCU_BQ_DDSG IO","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20338,"MCU_BQ_RST_SHUT_CTL","Invert IO of MCU_BQ_RST_SHUT_CTL","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20337,"VNTC_EN","Invert IO of VNTC_EN","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20336,"BMS_VCPACK_VOL","VCAPCK voltage value","mV","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"MAIN"
20335,"MCU_D6SE_CTL","Invert IO of MCU_D6SE_CTL","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20334,"MCU_AUXILIARY_POWER_EN","Invert IO of MCU_Auxiliary_Power_En","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20333,"BQ_WakeUp","Invert the IO of BQ_WakeUp","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20332,"VPACK+_EN","Invert the IO of Vpack+EN","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"DEFAULT"
20331,"FOC_POS_CMD","PosCmd","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20330,"BMS_MAX_DSG_OUT_CUR","Max_Dsg_Out_Cur","mA","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"BLACK_BOX"
20329,"FOC_SPD_REF","SpdRef","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20328,"BMS_MAX_CHG_CUR","Max_Chg_Cur","mA","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"BLACK_BOX"
20327,"FOC_SPD_CMD","SpdCmd","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20326,"BMS_MAXAVG_DSG_PWR","Max_Dsg_Pwr","cW","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"BLACK_BOX"
20325,"FOC_IQ_CMD","IqCmd","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20324,"BMS_MAXAVG_DSG_CUR","Maxavg_Dsg_Cur","mA","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"BLACK_BOX"
20323,"FOC_ID_CMD","IdCmd","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20322,"BMS_MAX_DSG_IN_CUR","Max_Dsg_in_Cur","mA","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"BLACK_BOX,BLACK_BOX"
20321,"BMS_EP_OCD2_THRESHOLD_AFE","OCD2 protection threshold setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20320,"BMS_EP_OCD2_DELAY_AFE","OCD2 delay protection time setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20319,"BMS_EP_OCD1_THRESHOLD_AFE","OCD1 protection threshold setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20318,"BMS_EP_OCD1_DELAY_AFE","OCD1 delay protection time setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20317,"BMS_EP_OCC_THRESHOLD_AFE","OCC protection threshold setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20316,"BMS_EP_OCC_DELAY_AFE","OCC delay protection time setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20315,"BMS_EP_SCD_DELAY_AFE","Short circuit delay time setting","-","uint8",1,"0","0","255",0,"HW_TEST",1,0,"HW_TEST"
20314,"BMS_EP_SCD_THRESHODL_AFE","AFE short circuit protection threshold setting","-","uint8",1,"0","0","15",0,"HW_TEST",1,0,"HW_TEST"
20313,"BMS_EP_ALL_FET_OFF","Close DSG and CHG","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"HW_TEST"
20312,"BMS_EP_ALL_FET_ON","Open DSG and CHG","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"HW_TEST"
20311,"BMS_EP_DSG_CTRL_TOGGLE","Use this variable to invert the state of DSG","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"HW_TEST"
20310,"BMS_EP_CHG_CTRL_TOGGLE","Use this variable to invert the state of CHG","-","uint8",1,"0","0","1",0,"HW_TEST",1,0,"HW_TEST"
20309,"BP_ROW_DAMPING","Damping of Rowing","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20308,"Vd_out","DBG_FLOAT_TRANS(out, in, gain) (out = (in)*32767 * (gain))","-","int16",2,"0","-32767","32767",0,"BP",1,0,"DEFAULT"
20307,"Vq_out","foc_ptr->VdqOut[D_AXIS] *10000","-","int16",2,"0","-32767","32767",0,"BP",1,0,"DEFAULT"
20306,"BP_SET_ZERO_POSITION","Manual Set Zero Position","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20305,"BP_SPRING_GAIN","Index Of Spring","N/m","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
20304,"BMS_INTLSENSOR_MIN_TEMP","IntlSensorMinTemp","oC","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20303,"BMS_INTLSENSOR_MAX_TEMP","IntlSensorMaxTemp","oC","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20302,"BMS_CELL_MAX_DELTA_TEMP","CellMaxDeltaTemp","oC","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20301,"BMS_CELL_MIN_TEMP","CellMinTemp","oC","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20300,"BMS_CELL_MAX_TEMP","CellMaxTemp","oC","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20299,"BMS_CELL_MAX_DELTA_VOLT","MaxDeltaCellVolt","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20298,"BMS_CELL_CB_TIME_16","Cell_CB_Time_16","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20297,"BMS_CELL_CB_TIME_15","Cell_CB_Time_15","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20296,"BMS_CELL_CB_TIME_14","Cell_CB_Time_14","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20295,"BMS_CELL_CB_TIME_13","Cell_CB_Time_13","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20294,"BMS_CELL_CB_TIME_12","Cell_CB_Time_12","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20293,"BMS_CELL_CB_TIME_11","Cell_CB_Time_11","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20292,"BMS_CELL_CB_TIME_10","Cell_CB_Time_10","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20291,"BMS_CELL_CB_TIME_9","Cell_CB_Time_9","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20290,"BMS_CELL_CB_TIME_8","Cell_CB_Time_8","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20289,"BMS_CELL_CB_TIME_7","Cell_CB_Time_7","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20288,"BMS_CELL_CB_TIME_6","Cell_CB_Time_6","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20287,"BMS_CELL_CB_TIME_5","Cell_CB_Time_5","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20286,"BMS_CELL_CB_TIME_4","Cell_CB_Time_4","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20285,"BMS_CELL_CB_TIME_3","Cell_CB_Time_3","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20284,"BMS_CELL_CB_TIME_2","Cell_CB_Time_2","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20283,"BMS_CELL_CB_TIME_1","Cell_CB_Time_1","2hour","uint8",1,"0","0","255",0,"BMS",1,0,"BLACK_BOX"
20282,"BMS_CELL_MIN_VOLT_16","Cell_Min_Volt_16","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20281,"BMS_CELL_MIN_VOLT_15","Cell_Min_Volt_15","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20280,"BMS_CELL_MIN_VOLT_14","Cell_Min_Volt_14","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20279,"BMS_CELL_MIN_VOLT_13","Cell_Min_Volt_13","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20278,"BMS_CELL_MIN_VOLT_12","Cell_Min_Volt_12","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20277,"BMS_CELL_MIN_VOLT_11","Cell_Min_Volt_11","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20276,"BMS_CELL_MIN_VOLT_10","Cell_Min_Volt_10","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20275,"BMS_CELL_MIN_VOLT_9","Cell_Min_Volt_9","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20274,"BMS_CELL_MIN_VOLT_8","Cell_Min_Volt_8","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20273,"BMS_CELL_MIN_VOLT_7","Cell_Min_Volt_7","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20272,"BMS_CELL_MIN_VOLT_6","Cell_Min_Volt_6","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20271,"BMS_CELL_MIN_VOLT_5","Cell_Min_Volt_5","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20270,"BMS_CELL_MIN_VOLT_4","Cell_Min_Volt_4","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20269,"BMS_CELL_MIN_VOLT_3","Cell_Min_Volt_3","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20268,"BMS_CELL_MIN_VOLT_2","Cell_Min_Volt_2","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20267,"BMS_CELL_MIN_VOLT_1","Cell_Min_Volt_1","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20266,"BMS_CELL_MAX_VOLT_16","Cell_Max_Volt_16","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20265,"BMS_CELL_MAX_VOLT_15","Cell_Max_Volt_15","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20264,"BMS_CELL_MAX_VOLT_14","Cell_Max_Volt_14","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20263,"BMS_CELL_MAX_VOLT_13","Cell_Max_Volt_13","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20262,"BMS_CELL_MAX_VOLT_12","Cell_Max_Volt_12","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20261,"BMS_CELL_MAX_VOLT_11","Cell_Max_Volt_11","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20260,"BMS_CELL_MAX_VOLT_10","Cell_Max_Volt_10","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20259,"BMS_CELL_MAX_VOLT_9","Cell_Max_Volt_9","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20258,"BMS_CELL_MAX_VOLT_8","Cell_Max_Volt_8","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20257,"BMS_CELL_MAX_VOLT_7","Cell_Max_Volt_7","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20256,"BMS_CELL_MAX_VOLT_6","Cell_Max_Volt_6","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20255,"BMS_CELL_MAX_VOLT_5","Cell_Max_Volt_5","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20254,"BMS_CELL_MAX_VOLT_4","Cell_Max_Volt_4","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20253,"BMS_CELL_MAX_VOLT_3","Cell_Max_Volt_3","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20252,"BMS_CELL_MAX_VOLT_2","Cell_Max_Volt_2","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20251,"BMS_CELL_MAX_VOLT_1","Cell_Max_Volt_1","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20250,"BMS_UTD_LASTEVENTCNT","UTD_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20249,"BMS_UTD_CNT","UTD_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20248,"BMS_UTC_LASTEVENTCNT","UTC_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20247,"BMS_UTC_CNT","UTC_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20246,"BMS_OTD_LASTEVENTCNT","OTD_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20245,"BMS_OTD_CNT","OTD_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20244,"BMS_OTC_LASTEVENTCNT","OTC_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20243,"BMS_OTC_CNT","OTC_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20242,"BMS_OCD_LASTEVENTCNT","OCD_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20241,"BMS_OCD_CNT","OCD_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20240,"BMS_OCC_LASTEVENTCNT","OCC_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20239,"BMS_OCC_CNT","OCC_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20238,"BMS_COV_LASTEVENTCNT","COV_LastEventCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20237,"BMS_COV_CNT","COV_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20236," BMS_CUV_LASTEVENTCNT","CUV_LastEventCycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20235,"BMS_CUV_CNT","CUV_TotalCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20234,"BMS_TIMESPENTUT","TimeSpentUT","2hour","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20233,"BMS_TIMESPENTLT","TimeSpentLT","2hour ","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20232,"BMS_TIMESPENTSLT","TimeSpentSLT","2hour","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20231,"BMS_TIMESPENTSHT","TimeSpentSHT","2hour","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20230,"BMS_TIMESPENTHT","TimeSpentHT","2hour","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20229,"BMS_TIMESPENTOT","TimeSpentOT_2hr","2hour","uint16",2,"0","0","65535",0,"BMS",1,0,"BLACK_BOX"
20228,"BMS_TOTRUNTIME","TotalRunTime","2hour","uint16",2,"0","0","65535",0,"BMS",0,0,"BLACK_BOX"
20227,"BMS_CHG_VALIDTIME","ValidChgTime","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"BLACK_BOX"
20226,"BMS_CHG_LASTCNT","LastChgCycleCnt","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"BLACK_BOX"
20225,"BMS_QMAX_UPDATELASTCNT","QMaxUpdateLastCycleCnt","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"BLACK_BOX"
20224,"BMS_QMAX_UPDATECNT","QMaxUpdateCnt","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"BLACK_BOX"
20223,"BMS_MAX_CHGCUR","MaxChgI","mA","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20222,"BMS_MAXAVG_DSGPWR","MaxAvgDsgPwr","cW","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20221,"BMS_MAXAVG_DSGCUR","MaxAvgDsgI","mA","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20220,"BMS_MAX_DSGCUR","MaxDsgI","mA","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20219,"CELL_MAX_VOLT","CellMaxVolt_mV","mV","int16",2,"0","-32768","32767",0,"BMS",1,0,"BLACK_BOX"
20218,"SAFETY_STS","N32L406 protection test case identifier C","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"PROTECT"
20217,"SAFETY_STATUS_C","BQ76952 protection test case identifier C","-","uint8",1,"0","0","255",0,"BMS",1,0,"PROTECT"
20216,"SAFETY_STATUS_B","BQ76952 protection test case identifier bit B","-","uint8",1,"0","0","255",0,"BMS",1,0,"PROTECT"
20215,"SAFETY_STATUS_A","BQ76952 protection test case identifier bit A","-","uint8",1,"0","0","255",0,"BMS",1,0,"PROTECT"
20214,"FET_STATUS","Indicates the switch status of mos","-","uint8",1,"0","0","255",0,"BMS",1,0,"PROTECT"
20213,"EP_DBG_KEY","Set  16 Keys  To Debug","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
20212,"CBObj.CBEn[15]","CBObj.CBEn[15]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20211,"CBObj.CBEn[14]","CBObj.CBEn[14]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20210,"CBObj.CBEn[13]","CBObj.CBEn[13]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20209,"CBObj.CBEn[12]","CBObj.CBEn[12]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20208,"CBObj.CBEn[11]","CBObj.CBEn[11]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20207,"CBObj.CBEn[10]","CBObj.CBEn[10]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20206,"CBObj.CBEn[9]","CBObj.CBEn[9]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20205,"CBObj.CBEn[8]","CBObj.CBEn[8]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20204,"CBObj.CBEn[7]","CBObj.CBEn[7]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20203,"CBObj.CBEn[6]","CBObj.CBEn[6]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20202,"CBObj.CBEn[5]","CBObj.CBEn[5]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20201,"CBObj.CBEn[4]","CBObj.CBEn[4]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20200,"CBObj.CBEn[3]","CBObj.CBEn[3]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20199,"CBObj.CBEn[2]","CBObj.CBEn[2]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20198,"CBObj.CBEn[1]","CBObj.CBEn[1]","-","uint8",1,"0","0","255",0,"BMS",1,0,"CELL_BALANCE"
20197,"BMS_MANUAL_CB_EN[i]","BMS_MANUAL_CB_EN[i]","-","uint16",2,"0","0","65535",0,"BMS",1,0,"CELL_BALANCE"
20196,"VcellMaxDelta_mV","BMS_VcellMaxDelta_mV","-","int16",2,"0","-32768","32767",0,"BMS",1,0,"MAIN"
20195,"MC_EP_ERRO_CODE","The Erro Code Of Ep","-","uint32",4,"0","0","4294967295",0,"MC",1,0,"DEFAULT"
